Date,Team,Opponent,W/L,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2013/10/30,WAS,DET,L,34,78,0.436,10,25,0.4,24,32,0.75,13,25,38,23,5,3,16,30,102
2013/11/01,WAS,PHI,L,37.5,86,0.436,9.5,25.5,0.373,17.5,24.5,0.6985,14,28,42,23,9.5,4.5,16.5,23,102
2013/11/03,WAS,MIA,L,36.6666666666667,84.6666666666667,0.433,10.3333333333333,27,0.382,15.3333333333333,21.6666666666667,0.695,15,26.6666666666667,41.6666666666667,22.6666666666667,9,3.66666666666667,17.6666666666667,24,99
2013/11/06,WAS,PHI,W,38.25,88,0.4345,12.25,28.5,0.42275,14.5,20.25,0.70875,13.75,27.5,41.25,25,9.25,4,16,23,103.25
2013/11/08,WAS,BKN,W,38.8,88,0.4408,11.8,27.6,0.4216,15.6,21.4,0.7208,12.4,27.8,40.2,25.6,9.4,4,16,22.2,105
2013/11/10,WAS,OKC,L,39,88,0.44316666666667,11.8333333333333,27.8333333333333,0.42033333333333,15.1666666666667,22.1666666666667,0.684,11.5,28.8333333333333,40.3333333333333,25.1666666666667,8.66666666666667,4.5,15.3333333333333,21.6666666666667,105
2013/11/12,WAS,DAL,L,38.1428571428571,86.1428571428571,0.44271428571429,11.4285714285714,27.5714285714286,0.40971428571429,15.8571428571429,23.1428571428571,0.68485714285714,11.4285714285714,29.4285714285714,40.8571428571429,25,9.14285714285714,4.42857142857143,15.8571428571429,21.4285714285714,103.571428571429
2013/11/13,WAS,SAS,L,37.5,86.75,0.43275,10.625,26,0.400125,14.875,21.625,0.690125,11.5,29.75,41.25,23.75,9.375,4.25,15,20.125,100.5
2013/11/16,WAS,CLE,L,37.4444444444444,87.4444444444444,0.42888888888889,10.1111111111111,25.8888888888889,0.38233333333333,15,21.6666666666667,0.69422222222222,11.6666666666667,30.2222222222222,41.8888888888889,23.5555555555556,9.55555555555556,4.11111111111111,15.3333333333333,19.7777777777778,100
2013/11/19,WAS,MIN,W,37.8,87.2,0.4342,9.8,24.8,0.3908,15,21,0.7248,11.2,30.6,41.8,24.3,9.6,4.2,14.9,20.2,100.4
2013/11/20,WAS,CLE,W,37.8181818181818,86.9090909090909,0.43581818181818,9.63636363636364,24.2727272727273,0.39354545454545,14.9090909090909,20.3636363636364,0.74981818181818,11.5454545454545,30.4545454545455,42,24.9090909090909,9.27272727272727,4.27272727272727,14.8181818181818,19.9090909090909,100.181818181818
2013/11/22,WAS,TOR,L,37.6666666666667,86.8333333333333,0.43441666666667,9.33333333333333,23.6666666666667,0.39016666666667,14.5,19.75,0.75141666666667,11.3333333333333,30.4166666666667,41.75,24.25,9,4.25,14.75,20.0833333333333,99.1666666666667
2013/11/23,WAS,NYK,W,37.6153846153846,86,0.43846153846154,9.15384615384615,23.3076923076923,0.38846153846154,14.6923076923077,19.9230769230769,0.75307692307692,11.3076923076923,30.6923076923077,42,24.1538461538462,8.61538461538461,4.23076923076923,14.5384615384615,19.9230769230769,99.0769230769231
2013/11/26,WAS,LAL,W,38.2142857142857,86.0714285714286,0.44492857142857,8.92857142857143,23.1428571428571,0.38114285714286,14.9285714285714,20.0714285714286,0.75771428571429,11.2142857142857,30.7857142857143,42,24.2142857142857,9.07142857142857,4.07142857142857,14.2142857142857,19.5,100.285714285714
2013/11/27,WAS,MIL,W,38.1333333333333,85.2666666666667,0.4486,9,23.3333333333333,0.3814,15,20.2,0.75566666666667,10.8,30.6666666666667,41.4666666666667,24.4,9.4,3.93333333333333,14.5333333333333,18.8,100.266666666667
2013/11/29,WAS,IND,L,37.5625,84.5,0.445375,8.8125,23,0.378375,14.625,19.75,0.7516875,10.5,30.6875,41.1875,23.875,9.125,4.3125,14.6875,18.375,98.5625
2013/11/30,WAS,ATL,W,37.5882352941176,84.1176470588235,0.44782352941176,9,23.0588235294118,0.38552941176471,14.9411764705882,20.3529411764706,0.74670588235294,10.2352941176471,30.7647058823529,41,23.8823529411765,9.29411764705882,4.35294117647059,14.7647058823529,18.4705882352941,99.1176470588235
2013/12/02,WAS,ORL,W,37.3333333333333,83.5,0.44805555555556,9,22.5,0.40255555555556,15.3888888888889,20.8333333333333,0.74927777777778,10.0555555555556,31,41.0555555555556,23.7222222222222,9.05555555555556,4.33333333333333,14.8888888888889,18.6666666666667,99.0555555555556
2013/12/06,WAS,MIL,L,37.1052631578947,83.4736842105263,0.44542105263158,8.94736842105263,22.7368421052632,0.39694736842105,16.2105263157895,21.8947368421053,0.74963157894737,10.2105263157895,31.1052631578947,41.3157894736842,23.6315789473684,9.21052631578947,4.63157894736842,14.8421052631579,19.0526315789474,99.3684210526316
2013/12/09,WAS,DEN,L,36.85,83.75,0.44115,8.75,22.8,0.3875,15.65,21.25,0.73995,10.5,31.05,41.55,23.35,9.25,4.75,14.8,18.9,98.1
2013/12/13,WAS,ATL,L,37.0952380952381,84.5238095238095,0.44014285714286,8.52380952380952,22.3809523809524,0.38266666666667,15.4285714285714,21.0952380952381,0.73380952380952,10.8571428571429,31.5714285714286,42.4285714285714,23.4761904761905,9,4.66666666666667,14.9047619047619,18.952380952381,98.1428571428571
2013/12/14,WAS,LAC,L,37.2272727272727,84.3636363636364,0.44259090909091,8.27272727272727,22,0.375,15.3636363636364,21.0454545454545,0.73227272727273,10.7727272727273,31.2272727272727,42,23.3636363636364,8.86363636363636,4.59090909090909,14.8181818181818,19.2727272727273,98.0909090909091
2013/12/16,WAS,NYK,W,37.304347826087,83.8260869565217,0.44691304347826,8.39130434782609,21.8260869565217,0.38526086956522,15.2608695652174,20.8695652173913,0.73369565217391,10.5652173913043,31.3913043478261,41.9565217391304,23.2608695652174,8.65217391304348,4.52173913043478,15,19.5217391304348,98.2608695652174
2013/12/18,WAS,BKN,W,37.3333333333333,84,0.44629166666667,8.54166666666667,21.75,0.39420833333333,15.6666666666667,21.25,0.73783333333333,10.9166666666667,31.4166666666667,42.3333333333333,23.0833333333333,8.66666666666667,4.58333333333333,15.0416666666667,19.625,98.875
2013/12/21,WAS,BOS,W,37.48,84.12,0.44728,8.52,21.72,0.39368,15.68,21.28,0.7374,10.96,31.56,42.52,23.12,8.72,4.68,14.88,19.6,99.16
2013/12/27,WAS,MIN,L,37.5,84.0769230769231,0.44769230769231,8.5,21.6923076923077,0.39319230769231,15.6153846153846,21.1153846153846,0.74073076923077,10.8846153846154,31.3461538461538,42.2307692307692,22.9230769230769,8.5,4.53846153846154,14.7692307692308,19.8076923076923,99.1153846153846
2013/12/28,WAS,DET,W,37.7037037037037,84.1481481481482,0.44962962962963,8.51851851851852,21.5925925925926,0.39618518518519,15.4444444444444,20.962962962963,0.73725925925926,11.0740740740741,31.2962962962963,42.3703703703704,23.3333333333333,8.55555555555556,4.55555555555556,14.8518518518519,19.8148148148148,99.3703703703704
2013/12/30,WAS,DET,W,37.75,83.9285714285714,0.45142857142857,8.46428571428571,21.5,0.39517857142857,15.6428571428571,21.1785714285714,0.73871428571429,11,31.3571428571429,42.3571428571429,23.3928571428571,8.64285714285714,4.46428571428571,14.8571428571429,20.0714285714286,99.6071428571429
2014/01/01,WAS,DAL,L,37.5862068965517,84.0689655172414,0.44879310344828,8.3448275862069,21.5862068965517,0.38872413793103,15.3448275862069,20.7931034482759,0.73737931034483,11.1379310344828,31.3448275862069,42.4827586206897,23.1724137931034,8.6551724137931,4.51724137931035,14.9655172413793,20.1034482758621,98.8620689655172
2014/01/03,WAS,TOR,L,37.4666666666667,84,0.44766666666667,8.2,21.2666666666667,0.38686666666667,15.3666666666667,20.6666666666667,0.74416666666667,11.3,31.1666666666667,42.4666666666667,23.0333333333333,8.6,4.43333333333333,15.0333333333333,19.9,98.5
2014/01/05,WAS,GSW,L,37.4516129032258,84.0645161290323,0.44709677419355,8.12903225806452,21.2258064516129,0.38406451612903,15.3870967741935,20.5161290322581,0.75241935483871,11.2258064516129,31.2258064516129,42.4516129032258,23.0322580645161,8.58064516129032,4.45161290322581,14.9677419354839,19.8064516129032,98.4193548387097
2014/01/07,WAS,CHA,W,37.53125,84.09375,0.44784375,8.03125,21.09375,0.38125,15.28125,20.34375,0.75390625,11.125,31.4375,42.5625,22.9375,8.53125,4.5625,14.71875,19.8125,98.375
2014/01/08,WAS,NOP,W,37.5454545454545,83.969696969697,0.44866666666667,8.09090909090909,21.0909090909091,0.38412121212121,15.3030303030303,20.5151515151515,0.74969696969697,11.1818181818182,31.4848484848485,42.6666666666667,22.969696969697,8.45454545454546,4.57575757575758,14.6363636363636,19.9090909090909,98.4848484848485
2014/01/10,WAS,IND,L,37.2058823529412,83.8823529411765,0.44491176470588,8,20.8823529411765,0.38332352941176,15.1176470588235,20.5882352941176,0.73914705882353,11.0882352941176,31.5294117647059,42.6176470588235,22.6764705882353,8.44117647058824,4.64705882352941,14.6176470588235,20.0588235294118,97.5294117647059
2014/01/11,WAS,HOU,L,37.2857142857143,84.2,0.44422857142857,7.91428571428571,20.8285714285714,0.37988571428571,15.3142857142857,20.8857142857143,0.73831428571429,11.2571428571429,31.4857142857143,42.7428571428571,22.7142857142857,8.51428571428571,4.6,14.5142857142857,20.4,97.8
2014/01/13,WAS,CHI,W,37.3333333333333,83.9444444444444,0.44633333333333,7.88888888888889,20.75,0.38013888888889,15.3611111111111,21.0833333333333,0.73466666666667,11.1666666666667,31.5,42.6666666666667,22.7777777777778,8.52777777777778,4.61111111111111,14.4444444444444,20.3055555555556,97.9166666666667
2014/01/15,WAS,MIA,W,37.4324324324324,83.7027027027027,0.44905405405405,7.94594594594595,20.7837837837838,0.38216216216216,15.5405405405405,21.2162162162162,0.73767567567568,11.0540540540541,31.5675675675676,42.6216216216216,22.972972972973,8.48648648648649,4.67567567567568,14.3783783783784,20.2702702702703,98.3513513513514
2014/01/17,WAS,CHI,W,37.5,83.5789473684211,0.45055263157895,7.89473684210526,20.5263157894737,0.38644736842105,15.3947368421053,21,0.7385,10.9736842105263,31.4736842105263,42.4473684210526,23.0789473684211,8.5,4.76315789473684,14.4210526315789,20.1842105263158,98.2894736842105
2014/01/18,WAS,DET,L,37.4871794871795,83.3846153846154,0.45148717948718,7.8974358974359,20.5384615384615,0.38630769230769,15.4102564102564,21.2051282051282,0.73371794871795,10.8461538461538,31.4102564102564,42.2564102564103,23.0512820512821,8.46153846153846,4.66666666666667,14.5384615384615,20.3333333333333,98.2820512820513
2014/01/20,WAS,PHI,W,37.475,83.4,0.4512,7.825,20.475,0.3836,15.725,21.55,0.735375,10.825,31.7,42.525,23.1,8.375,4.85,14.575,20.525,98.5
2014/01/22,WAS,BOS,L,37.5853658536585,83.6585365853659,0.45109756097561,7.80487804878049,20.5121951219512,0.382,15.8292682926829,21.6829268292683,0.73551219512195,10.8536585365854,31.8536585365854,42.7073170731707,23.0975609756098,8.41463414634146,4.82926829268293,14.6585365853659,20.5853658536585,98.8048780487805
2014/01/24,WAS,PHX,W,37.6190476190476,83.7142857142857,0.45114285714286,7.76190476190476,20.4047619047619,0.38183333333333,15.8571428571429,21.7142857142857,0.73559523809524,11.047619047619,31.6904761904762,42.7380952380952,23.0714285714286,8.52380952380952,4.88095238095238,14.7142857142857,20.6666666666667,98.8571428571429
2014/01/25,WAS,UTA,L,37.6511627906977,83.8837209302326,0.45062790697674,7.74418604651163,20.3953488372093,0.38109302325581,15.8604651162791,21.6279069767442,0.73916279069767,11.1162790697674,31.7209302325581,42.8372093023256,22.9767441860465,8.46511627906977,4.83720930232558,14.5813953488372,20.6046511627907,98.9069767441861
2014/01/28,WAS,GSW,W,37.5681818181818,84.0227272727273,0.44897727272727,7.79545454545455,20.4318181818182,0.38277272727273,15.7272727272727,21.4772727272727,0.73752272727273,11.1363636363636,32,43.1363636363636,22.9090909090909,8.5,4.81818181818182,14.6590909090909,20.5227272727273,98.6590909090909
2014/01/29,WAS,LAC,L,37.7333333333333,84.1111111111111,0.45035555555556,7.68888888888889,20.4666666666667,0.37728888888889,15.6,21.3777777777778,0.7342,11.0222222222222,31.9555555555556,42.9777777777778,23.0888888888889,8.53333333333333,4.8,14.6888888888889,20.6444444444444,98.7555555555556
2014/02/01,WAS,OKC,W,37.804347826087,84.2173913043478,0.45058695652174,7.69565217391304,20.5434782608696,0.37632608695652,15.3913043478261,21.1086956521739,0.73273913043478,10.9565217391304,32.0217391304348,42.9782608695652,23.195652173913,8.54347826086956,4.73913043478261,14.5869565217391,20.5869565217391,98.695652173913
2014/02/03,WAS,POR,W,37.7872340425532,84.2127659574468,0.45036170212766,7.68085106382979,20.468085106383,0.37708510638298,15.468085106383,21.1276595744681,0.73553191489362,10.8297872340426,32.063829787234,42.8936170212766,23.1702127659574,8.57446808510638,4.70212765957447,14.4042553191489,20.4893617021277,98.7234042553192
2014/02/05,WAS,SAS,L,37.9166666666667,84.5625,0.4500625,7.625,20.375,0.37575,15.6666666666667,21.3541666666667,0.73647916666667,10.875,32.1458333333333,43.0208333333333,23.0833333333333,8.60416666666667,4.72916666666667,14.4166666666667,20.4375,99.125
2014/02/07,WAS,CLE,L,38.0204081632653,84.5714285714286,0.45120408163265,7.69387755102041,20.3673469387755,0.37930612244898,15.6734693877551,21.3877551020408,0.73565306122449,10.8775510204082,31.9591836734694,42.8367346938776,23.2040816326531,8.6530612244898,4.73469387755102,14.3877551020408,20.4897959183673,99.4081632653061
2014/02/09,WAS,SAC,W,37.94,84.46,0.45078,7.7,20.38,0.37934,15.7,21.4,0.7364,10.86,31.88,42.74,23.14,8.66,4.8,14.38,20.44,99.28
2014/02/11,WAS,MEM,L,37.8627450980392,84.2549019607843,0.45094117647059,7.68627450980392,20.4509803921569,0.37762745098039,15.6666666666667,21.3725490196078,0.7356862745098,10.7450980392157,31.8039215686275,42.5490196078431,22.9607843137255,8.64705882352941,4.84313725490196,14.3529411764706,20.4313725490196,99.078431372549
2014/02/12,WAS,HOU,L,37.9807692307692,84.5,0.451,7.84615384615385,20.6730769230769,0.37998076923077,15.5192307692308,21.2692307692308,0.73115384615385,10.7692307692308,31.6346153846154,42.4038461538462,23.0576923076923,8.75,4.80769230769231,14.25,20.6538461538462,99.3269230769231
2014/02/18,WAS,TOR,L,37.9811320754717,84.4339622641509,0.45133962264151,7.77358490566038,20.5660377358491,0.37784905660377,15.4716981132075,21.2641509433962,0.72903773584906,10.8679245283019,31.4905660377358,42.3584905660377,23.0188679245283,8.73584905660377,4.77358490566038,14.2830188679245,20.622641509434,99.2075471698113
2014/02/19,WAS,ATL,W,38.1296296296296,84.5185185185185,0.45255555555556,7.87037037037037,20.6296296296296,0.38088888888889,15.3518518518519,21.0740740740741,0.73068518518519,10.8333333333333,31.5,42.3333333333333,23.1481481481481,8.68518518518519,4.77777777777778,14.2037037037037,20.6666666666667,99.4814814814815
2014/02/22,WAS,NOP,W,38.0909090909091,84.3272727272727,0.45316363636364,7.78181818181818,20.5090909090909,0.37785454545455,15.4181818181818,21.1636363636364,0.73069090909091,10.8,31.5272727272727,42.3272727272727,23.1454545454545,8.63636363636364,4.81818181818182,14.2545454545455,20.5636363636364,99.3818181818182
2014/02/23,WAS,CLE,W,38.1428571428571,84.5357142857143,0.45269642857143,7.78571428571429,20.5,0.37825,15.25,20.9642857142857,0.72835714285714,10.875,31.5535714285714,42.4285714285714,23.1964285714286,8.60714285714286,4.78571428571429,14.0892857142857,20.5357142857143,99.3214285714286
2014/02/25,WAS,ORL,W,38.2105263157895,84.4561403508772,0.4539649122807,7.82456140350877,20.4210526315789,0.38257894736842,15.3508771929825,21.0877192982456,0.72873684210526,10.8421052631579,31.4736842105263,42.3157894736842,23.2105263157895,8.59649122807017,4.73684210526316,14.0526315789474,20.4385964912281,99.5964912280702
2014/02/27,WAS,TOR,W,38.4310344827586,84.8620689655172,0.45427586206897,7.77586206896552,20.448275862069,0.37989655172414,15.551724137931,21.3620689655172,0.72875862068966,10.9655172413793,31.6034482758621,42.5689655172414,23.1896551724138,8.62068965517241,4.77586206896552,14.051724137931,20.6379310344828,100.189655172414
2014/03/01,WAS,PHI,W,38.5423728813559,84.9322033898305,0.45515254237288,7.84745762711864,20.5423728813559,0.38128813559322,15.6271186440678,21.4745762711864,0.72850847457627,10.9830508474576,31.6101694915254,42.5932203389831,23.3559322033898,8.67796610169492,4.79661016949153,14.0847457627119,20.7118644067797,100.559322033898
